DATE,y1,log_sp500,log_rgdp,log_pgdp,unemp,EBP,shock_Hybrid_meeting_sum,shock_AD_meeting_sum,shock_Wu_meeting_sum,shock_Kr_meeting_sum
2003-11-01,1.34,6.965099250049723,9.527503707511254,4.227049267171784,5.8,-0.5484605518595407,0.0,0.0,0.0,0.0
2003-12-01,1.31,6.975526066028,9.530012070552209,4.229782559513396,5.7,-0.514178209664248,-0.0708250514898797,-0.0534880232310024,-0.0968052915335408,0.0167654170170704
2004-01-01,1.24,7.0107449684512355,9.532514157447586,4.232508401302478,5.7,-0.708740067618634,0.0,0.0,-0.0505310408639627,-0.1199387897912466
2004-02-01,1.24,7.0346169873802795,9.535012275986523,4.235458821677024,5.6,-0.3423743407095057,0.0,0.0,0.0,0.0
2004-03-01,1.19,7.052695072251325,9.537504169476902,4.238400562664532,5.8,-0.5268040053141534,-0.0590504545243572,-0.048053135759735,0.0177213484979999,-0.0543675894521022
2004-04-01,1.43,7.031891463029606,9.539989868865959,4.241333675194785,5.6,-0.7634558258049091,0.0,0.0,0.0,0.0
2004-05-01,1.78,7.018840368953198,9.543422412971434,4.243670223164745,5.6,-0.3824661067898856,-0.0904672400092872,-0.0641984753262908,-0.016222597664107,0.1163388149006401
2004-06-01,2.12,7.022154775587457,9.54684321501154,4.246001324409038,5.6,-0.388521373348607,0.0,0.0,0.0330738849896847,0.1064232694583633
2004-07-01,2.1,7.029034366100482,9.550252355047125,4.2483270042490435,5.5,-0.3251069978232539,0.0,0.0,0.0,0.0
2004-08-01,2.02,7.00906559916034,9.5539863090622,4.251365815528463,5.4,-0.4287746321499954,0.0171930080125547,0.0206474660072797,0.0531523807790966,-0.0367378552049122
2004-09-01,2.12,7.008423835193241,9.55770637251533,4.254395420405008,5.4,-0.5497693916786643,0.0407272100981904,0.041354679106367,0.1036933594629288,-0.1657132924627239
2004-10-01,2.23,7.031299465073592,9.56141264837126,4.257415874487197,5.5,-0.5338725799698334,0.0,0.0,0.0,0.0
2004-11-01,2.5,7.030424146167988,9.565893516065273,4.260467546742358,5.4,-0.6721713137520817,0.0789370028211166,0.0555966422500854,0.1386909589783847,0.1239652391320056
2004-12-01,2.67,7.0828591802207415,9.57035439511716,4.263509934622938,5.4,-0.7185450831761304,0.0814264687298341,0.0649282756964653,0.039132792926866,0.1907998540735948
2005-01-01,2.86,7.091808632017629,9.574795463069346,4.266543094450998,5.3,-0.702886406274124,0.0,0.0,0.0,0.0
2005-02-01,3.03,7.081212693423221,9.576263320370815,4.269157065975436,5.4,-0.9309000933307277,0.0,0.0,0.0341303932252138,0.0229473962382327
2005-03-01,3.3,7.098714452261333,9.577729026224857,4.271764222459123,5.2,-0.6426022779329963,0.0332704841190546,0.0324146062857024,-0.0087499890669515,0.0330487531670887
2005-04-01,3.32,7.0672516826473615,9.579192586929025,4.274364599344648,5.2,-0.3879968184281544,0.0,0.0,0.0,0.0
2005-05-01,3.33,7.058035650820496,9.582011620433432,4.27773585498827,5.1,-0.307660979750048,0.0412807313100896,0.0245871170437404,-0.0604580129706484,-0.0095188597465285
2005-06-01,3.36,7.091925102511668,9.584822729322465,4.281095783440215,5.0,-0.4529667889534301,0.0,0.0,0.1513068175327289,0.0541240867041927
2005-07-01,3.64,7.0854326858869,9.587625958025198,4.284444460569267,5.0,-0.5563083954824974,0.0,0.0,0.0,0.0
2005-08-01,3.87,7.119109590293678,9.589647860451068,4.2876412567913125,4.9,-0.5543830383899981,0.0447925247723181,0.0172861454773623,-0.0240196467332941,0.1054804789677508
2005-09-01,3.85,7.107908540052746,9.591665683035174,4.290827866067413,5.0,-0.4631115747671624,0.0471520232812116,0.0423104723684078,0.117306354706512,-0.0860319891698322
2005-10-01,4.18,7.112082876094139,9.593679442209163,4.294004353110305,5.0,-0.3464033837085167,0.0,0.0,0.0,0.0
2005-11-01,4.33,7.092374203138986,9.598996304978394,4.296701537491201,5.0,-0.3163833565216163,0.0260309967064371,0.0260437568239864,-0.0352783486260915,0.2422806322112597
2005-12-01,4.35,7.142566532355704,9.604285048160015,4.2993914666202,4.9,-0.2871101750066878,0.0504014969712278,0.0127931366628357,-0.0558133642601846,-0.0761446173430085
2006-01-01,4.45,7.145826889499751,9.609545967625174,4.302074179456423,4.7,-0.3585373031741312,0.0542330585127682,0.0353165063136842,0.0447788122303729,0.0680206857718759
2006-02-01,4.68,7.156535357064409,9.610165355278415,4.305254111339186,4.8,-0.3146991567197721,0.0,0.0,0.0,0.0
2006-03-01,4.77,7.163358268225678,9.610784359528056,4.308423963301831,4.7,-0.4013258999186795,0.0,0.0,0.0773346188266534,0.0300819763522394
2006-04-01,4.9,7.168433552966092,9.611402980848458,4.311583799038145,4.7,-0.4393811098366491,0.0,0.0,0.0,0.0
2006-05-01,5.0,7.174103857824619,9.611899504030884,4.314145585077384,4.6,-0.3422383579817236,0.048616810012671,0.035262133263185,0.041447905402089,0.0208027813318623
2006-06-01,5.16,7.15906634359072,9.612395780800382,4.316700825134745,4.6,-0.350385575193588,0.0944438365954896,0.0672890626493186,0.0292823382787468,-0.0368970534611977
2006-07-01,5.22,7.154763737310997,9.612891811401413,4.319249552576565,4.7,-0.2506179680986569,0.0,0.0,0.0,0.0
2006-08-01,5.08,7.147496361264167,9.6160188550644,4.320694906223261,4.7,-0.2764534532142189,-0.0289199921873067,-0.0196356210245574,-0.0133475988570828,0.0930899854603516
2006-09-01,4.97,7.17855311912738,9.619136150799594,4.32213817384212,4.5,-0.3361884171240308,-0.0234737743212162,-0.0163355497326272,-0.0083352264071466,-0.0527953418930328
2006-10-01,5.01,7.193926169673718,9.622243759192576,4.3235793614389095,4.4,-0.367331588873991,0.0046256350800954,-0.0179587330275685,1.1733293835036046e-05,-0.0543167817525942
2006-11-01,5.01,7.220966242782297,9.62373016405069,4.327171277989066,4.5,-0.336108129538929,0.0,0.0,0.0,0.0
