date,gz_spread,ebp,est_prob
1982-02-01,1.4846150833783112,0.5441444029448812,0.4414393934549031
1982-03-01,1.6644166899655897,0.9694728542122554,0.6485723731810584
1982-04-01,1.6758393723413882,0.8616952925056434,0.5977294888168402
1982-05-01,1.5496045516876424,0.785128169319146,0.5605178888653835
1982-06-01,1.5943758081493684,0.7680687287188088,0.5521413067892149
1982-07-01,1.6682357309260138,0.7019384999434491,0.5194832805201387
1982-08-01,1.7438944272751378,0.0026462887500116,0.20595453868079283
1982-09-01,1.6815517600909045,0.5060099851003352,0.4228015851594108
1982-10-01,1.8146040324535653,0.247427443072453,0.3028523444014104
1982-11-01,1.6023145384723847,0.5237472703432402,0.4314516461785235
1982-12-01,1.6205010021247692,0.6715397561039612,0.5044136137320963
1983-01-01,1.294266901043338,0.2870694491076222,0.3202751841472927
1983-02-01,1.366585027386851,0.2415947436193524,0.3003250424290619
1983-03-01,1.0540197426826072,0.16441947140724988,0.26782180051587895
1983-04-01,0.9978546575330448,0.0785888134613213,0.2338816518686459
1983-05-01,0.9268887462540316,-0.11263114365483184,0.16755870261995043
1983-06-01,0.9129636996378566,0.04907456220821671,0.2227863542081424
1983-07-01,0.9203401442514324,-0.10985062911662358,0.16842682787858898
1983-08-01,0.8549965276819984,-0.17604247901065828,0.14854510702192586
1983-09-01,0.9431996460875716,-0.07766925073193776,0.17868422386312893
1983-10-01,0.8729571645264135,-0.10118306055485672,0.17115151675277354
1983-11-01,0.9464674294350376,0.0215196148281519,0.21270390434349787
1983-12-01,0.9662728531907336,0.0753066984284898,0.23263287113851816
1984-01-01,0.9245858531474848,-0.00537557550942557,0.20312471501581833
1984-02-01,0.9103033098222356,-0.08195493823568745,0.17729595673828527
1984-03-01,0.951469690999222,-0.00591388144434723,0.2029356549144221
1984-04-01,0.9640538555113872,0.06130983458547523,0.2273491607082242
1984-05-01,0.7599568765231222,-0.36756712571634176,0.1001307756142438
1984-06-01,0.7834195920429168,-0.07459956179970062,0.17968278654294328
1984-07-01,0.915302548771836,-0.1676627349467864,0.1509715381173362
1984-08-01,0.9157287712330392,0.14394054454390115,0.2595042496205081
1984-09-01,0.9061431005259268,-0.06615305142046102,0.1824484697315776
1984-10-01,0.931165565570627,-0.2615319394587847,0.12528243477752837
1984-11-01,0.9512696600236864,-0.13617533570312745,0.160323602845496
1984-12-01,0.9565824348689572,-0.01992460893366421,0.19805195864778533
1985-01-01,1.0519381189768462,-0.15672626987003135,0.1541777567496506
1985-02-01,0.9405876170997012,-0.18507323981884427,0.1459595166998852
1985-03-01,0.9706894728250528,0.05008272998262053,0.2231603385456351
1985-04-01,1.061068733819435,-0.08011631915682815,0.17789070620564387
1985-05-01,1.1991082705631746,-0.29360646040728744,0.11724834342012136
1985-06-01,1.1697971611050744,0.02661247175109804,0.21454706860586595
1985-07-01,1.1333078735846984,-0.0177781954320495,0.19879549286564333
1985-08-01,1.1611328656795772,0.00805684448845656,0.20787632336904377
1985-09-01,1.1356248045926107,0.08875565869365132,0.23777341129193655
1985-10-01,1.2284311223784024,0.149757866956574,0.2618533291446657
1985-11-01,1.2895870431877798,0.17298585349472084,0.27134046236908893
1985-12-01,1.3748789370417211,-0.04988363929893813,0.18785010699817223
1986-01-01,1.328334663563506,0.1848682806602344,0.2762590342368925
1986-02-01,1.5497237045603347,-0.20972446329831995,0.13905634726014188
1986-03-01,1.9991487519450328,0.5600015722398242,0.4492302326962651
1986-04-01,1.9184641059649592,0.5098973166170198,0.42469431537804103
1986-05-01,1.5866962357352212,0.00569366460658926,0.2070356421197461
1986-06-01,1.9003727235973953,0.07806439569813817,0.23368187215098665
1986-07-01,2.0692244812858496,0.6890362209323817,0.5130893426493924
1986-08-01,2.231424460367828,0.653720399919395,0.49557565690500627
1986-09-01,1.9022360236631717,0.3007311741346854,0.32637523612857594
1986-10-01,1.9137912097627143,0.4809671646855749,0.41065283040469736
1986-11-01,2.028667375395258,0.589895864876687,0.46396866529087955
1986-12-01,1.930246589778661,0.6137676708528281,0.47577451008363114
1987-01-01,1.8012622410758348,0.4734494491202639,0.4070219484309225
1987-02-01,1.9024488648189863,0.5415074004899003,0.4401459102619275
1987-03-01,1.8239814018725848,0.43002645942442297,0.3862149159701189
1987-04-01,1.7103216658632594,-0.27389760844868394,0.12214068169140374
1987-05-01,1.68388721748476,0.1680775521938469,0.269321549885146
1987-06-01,1.639050457817809,0.15328376440658986,0.26328240335068276
1987-07-01,1.594127177127132,0.2270005964367794,0.294043577175589
1987-08-01,1.5160015599025936,0.22399035165333017,0.2927555317466346
1987-09-01,1.4993881575531094,0.2177089668958212,0.2900762793101996
1987-10-01,1.6241249060666865,-0.6802735698415721,0.04750132107024803
1987-11-01,1.6043764806399006,0.2163722880050087,0.2895076207628029
1987-12-01,1.5739394552917203,-0.03257152017367448,0.1937051675507221
1988-01-01,1.642292720468512,-0.1753623546859342,0.1487410653931418
1988-02-01,1.5964031008325026,0.16594144671522115,0.2684452724639924
1988-03-01,1.4943899163805952,-0.09889516795060516,0.1718754023550925
1988-04-01,1.394489346097105,-0.02833724464529119,0.1951539840658808
1988-05-01,1.4005998368546866,0.05155000731288783,0.2237052697135024
1988-06-01,1.461479289175077,0.14949784649128262,0.2617480985176155
1988-07-01,1.352658344162862,-0.134781212782082,0.1607462423410006
1988-08-01,1.3358934015049817,0.03673244522592367,0.21823703369267336
1988-09-01,1.4314266115200294,0.22162284491795023,0.29174435006199767
1988-10-01,1.556773251364014,0.32710723552832044,0.33828345946526767
1988-11-01,1.4785730124629266,0.22821019492264605,0.2945618857643262
1988-12-01,1.491305310749086,0.3640012820748435,0.35521305088223676
1989-01-01,1.5547748210063714,0.3617160103650725,0.35415564227176777
1989-02-01,1.4457451433967528,0.2488858490622148,0.30348575511358333
1989-03-01,1.521796417969204,0.4810836850370397,0.4107091681906774
1989-04-01,1.5762463223027845,0.5655411844941465,0.4519566958906399
1989-05-01,1.627533859086566,0.38876012025925166,0.36673909237841584
1989-06-01,1.828941160853612,0.6474904316544448,0.492486038247942
1989-07-01,1.957873517878501,0.8732563252027727,0.603280593089531
1989-08-01,1.7728031516570917,0.5887132163023738,0.463384522146272
1989-09-01,1.6098494298780603,0.6326804587919745,0.4851435015567356
1989-10-01,1.5479655398984602,0.5195592057539433,0.4294060967226765
1989-11-01,1.54437498183621,0.638166535769916,0.48786295211778957
1989-12-01,1.4583979179545183,0.5310239589467641,0.435010096710606
1990-01-01,1.353000376120297,0.26692825887896254,0.3113702837418793
1990-02-01,1.3481455158781577,0.4018467943190744,0.3728810374412147
1990-03-01,1.342693439550254,0.4249275315209573,0.3837917371860772
1990-04-01,1.2768704962813933,0.18488508248750168,0.27626601998450606
1990-05-01,1.1438834400060625,0.09937184026117252,0.2418747942929988
1990-06-01,1.16396636073479,0.15264638964194166,0.2630237756735109
1990-07-01,1.1153271973470955,0.08349296237827075,0.23575448680345557
1990-08-01,1.0449809382742012,-0.22215983116908244,0.13565973339887563
1990-09-01,1.0662999533630766,-0.00433067082781746,0.2034919992563387
1990-10-01,1.323732043990583,0.1730576874364944,0.2713700654485198
1990-11-01,1.4659013762689967,0.27544781903053783,0.3151239244816548
1990-12-01,1.4681418916324196,0.3513407348480184,0.34936917764069075
1991-01-01,1.4811933533571378,0.37273600581323074,0.3592648795705705
1991-02-01,1.329468144946888,0.30380792867212225,0.3277555341349761
1991-03-01,1.288112556455963,0.2382855275510705,0.298895414112444
1991-04-01,1.2895749714037532,0.20255542800218596,0.2836604660015532
1991-05-01,1.24254903373424,0.1869829945166039,0.27713895577627423
1991-06-01,1.219053645634931,0.0985394693011139,0.2415518411233516
1991-07-01,1.3049049073262844,0.1955321791744036,0.28071014200717803
1991-08-01,1.2288004143189024,0.1391877319371031,0.25759313737453127
1991-09-01,1.3313648828634703,0.1717372722695354,0.2708261738511547
1991-10-01,1.3086918230970053,0.15697353734696806,0.2647821510830786
1991-11-01,1.3010046608973738,0.16860985762445568,0.2695401363162029
1991-12-01,1.4660034604411245,0.18017379969495484,0.2743105979186907
1992-01-01,1.2794536211254657,0.05476590498512723,0.22490226219513557
1992-02-01,1.242899862440982,0.10341672629813624,0.24344750719718977
1992-03-01,1.1699083103909609,0.04709125221598742,0.22205167987072505
1992-04-01,1.175509784223132,0.03920281993619246,0.21914330827104228
1992-05-01,1.1843820679140804,0.00588635411037419,0.2071041143651678
1992-06-01,1.172716978626827,0.00414339379474926,0.2064852407013363
1992-07-01,1.2350408369293928,-0.06325558513862384,0.18340329508486528
1992-08-01,1.3799484301665772,0.08208262190740867,0.23521504933563084
1992-09-01,1.500225097394876,0.18066829195720024,0.2745155159768847
1992-10-01,1.393902458396458,0.1104551134077083,0.24619725798105976
1992-11-01,1.2645266161700814,0.07215421750227113,0.2314369116298345
1992-12-01,1.3295045115637305,0.10635454617841612,0.2445932304240314
1993-01-01,1.355951641874794,0.06940748480826686,0.2303976821134225
1993-02-01,1.3965432285368893,0.06251413478118817,0.22780109978472585
1993-03-01,1.3454621283300705,0.03369224480874999,0.21712468428784135
1993-04-01,1.3935857024107212,0.06632751509686674,0.22923548131477708
1993-05-01,1.3054661954946778,0.03608139988639936,0.217998553126234
1993-06-01,1.2981601902812958,-0.03144795125947919,0.19408897169044595
1993-07-01,1.2721859437250171,-0.03800503778786379,0.19185565014858164
1993-08-01,1.3625285071977742,-0.0383313268829808,0.19174492963888107
1993-09-01,1.3998979187338974,0.05203255411066543,0.2238846476329099
1993-10-01,1.3367448488358842,-0.02282204590985381,0.1970509318636147
1993-11-01,1.2544880900996584,-0.1174995500207725,0.16604565588490483
1993-12-01,1.2250751399134472,-0.15525821703427067,0.1546115461286649
1994-01-01,1.18684313879281,-0.2314153787430215,0.13316884927436046
1994-02-01,1.0968800713628677,-0.4246654980989488,0.08822055760185997
1994-03-01,1.1755918513296757,-0.3085646652333256,0.11362907755432453
1994-04-01,1.1879849829668934,-0.2669512822090474,0.1238986615952516
1994-05-01,1.2113674560872132,-0.27252368607381894,0.12248699784436295
1994-06-01,1.1748465768652063,-0.3175275337492991,0.1114989737988408
1994-07-01,1.1696839016010063,-0.2920575433086432,0.11762773097140064
1994-08-01,1.1477256712956685,-0.2617349579965671,0.125230402334345
1994-09-01,1.1327907919544653,-0.38499454972371594,0.09637730105987524
1994-10-01,1.1500297873729357,-0.3027915116013564,0.11501638817121008
1994-11-01,1.219551405021898,-0.22805740496821736,0.13406889535804467
1994-12-01,1.245588667914712,-0.1766573299054348,0.14836810395096228
1995-01-01,1.2376204091901175,-0.22114416164805584,0.1359350045357999
1995-02-01,1.2088059775581974,-0.25362412185462335,0.12732091426834247
