Date,Hybrid,AD,Wu,Kr
1998-03-31,-0.010510247839678327,-0.016489109415526,-0.012662951324378134,0.1352642945918542
1998-05-19,0.015625166003323948,0.00141581085520599,0.04999214540523883,-0.013817323046319455
1998-07-01,0.02871209492825618,0.0185070783347014,-0.013085550259703205,-0.02490499723383919
1998-08-18,0.0037603949959250094,0.013495151421691,-0.07175945342259624,0.013122445368770157
1998-09-29,-0.05220174682646295,-0.0485518114352909,-0.047101124948661977,-0.04124580808811912
1998-11-17,-0.054365140059566275,-0.0358933786504498,0.06140772602213396,-0.2560202732038028
1998-12-22,0.018424090181601224,0.0105639983051548,0.01859622504095666,0.15997474489018465
1999-02-03,-0.025005337037974272,-0.00293560916401791,0.07345750570896199,-0.08399937699792936
1999-03-30,0.002208368121221504,-0.0351081725794708,-0.05659785102382881,0.1928637354598099
1999-05-18,-0.04528539280530912,-0.0506050717711856,0.007645056949108858,-0.15124761274489992
1999-06-30,0.09577609987220859,0.0588469684368536,0.002362950696323779,0.19029193578936585
1999-08-24,0.09555330315636595,0.0698111085324938,0.10949747675166888,-0.03734960243310234
1999-10-05,-0.02934338847898898,-0.0567982178380779,0.05636509701240089,-0.0252220485580866
1999-11-16,0.07101185127167414,0.0942720678924868,0.16483116871843354,0.12257618082932922
1999-12-21,-0.034794684279864097,-0.0433506326469977,0.03911696802602252,0.0626189386700011
2000-02-02,0.026520616589441937,0.0387927254087062,-0.0431501392833906,0.16356184118915296
2000-03-21,0.034868041306145736,0.0309133544609691,0.062308145708781015,-0.07201471831390288
2000-05-16,0.200100291494407,0.16735273939544,0.18937777386297006,0.10823149900573664
2000-06-28,-0.012038895439669683,-0.0290216274394278,-0.052587566584587894,0.11342111049800818
2000-08-22,0.004425082137374588,-0.0177669014811054,0.049052593714319054,-0.017180093999028145
2000-10-03,-0.027445525123115357,-0.0036954555855976,0.12285165561603398,-0.1281153692859987
2000-11-15,0.0366383672303792,0.028986622584664,-0.07219562841151717,0.12938577670437132
2000-12-19,0.07269849464628939,0.0535840868695397,-0.2533221530517792,-0.02764904005984789
2001-01-31,-0.12309532079858304,-0.0780413896503841,-0.15370052530979583,-0.40991343658154644
2001-03-20,-0.07523652158902955,-0.0715657860482338,-0.14931257557425182,0.05349462270450267
2001-05-15,-0.12686619396997667,-0.0775621294467653,-0.22495956185329546,-0.21156975140899137
2001-06-27,-0.030601752409931404,0.0121220905313632,0.09545824343954251,0.019546307091102222
2001-08-21,0.013468617617840462,0.000935549082002995,-0.16965064062921653,-0.028151289115578737
2001-10-02,-0.029301341533948144,-0.00787626935250113,-0.17718640032742927,-0.27764681200940455
2001-11-06,-0.04913231132099666,-0.0387014796259055,-0.00941143326476973,0.003474749307677105
2001-12-11,0.010487232060137297,0.0121086038613219,0.03773958994476301,0.20789393232150713
2002-01-30,0.06533055476905154,0.047322546667907,0.19687844736913318,0.0627219565152716
2002-03-19,-0.009374246380640702,-0.0132821175824649,0.0794550449458894,0.010716843600810294
2002-05-07,0.023026163698872712,0.0154719049974047,0.026743390823339222,0.03248885312040293
2002-06-26,0.013870096038453074,0.00109385243915268,0.0021432309102531466,0.0117785089482867
2002-08-13,0.023987221452842034,0.0280716344911493,0.2135645811662338,-0.10724072443893867
2002-09-24,0.042031805137725683,0.0375670252573913,0.044753072376345994,0.060639308407494236
2002-11-06,-0.15292863284935615,-0.134854719869762,-0.11474598080667814,-0.06811596249235136
2002-12-10,0.026798140093074962,0.0355696667207087,0.03218848439356689,0.049273614528012266
2003-01-29,,,0.0910818282083456,-0.029704217302687574
2003-03-18,-0.004422556605708259,0.0161762048029485,-0.011771211143370763,0.03923478080027796
2003-05-06,0.061056777279432456,0.0172429232307728,0.11429599273460891,0.0853914581244771
2003-06-25,,,-0.06777655041103167,-0.018330490778942332
2003-08-12,0.030840210967658342,0.0164115975811899,-0.06782910047621837,0.0473946383579101
2003-09-16,-0.007843039421455422,-0.0280574283318259,0.01860273196606233,0.028929154271996632
2003-10-28,-0.037719514650408036,-0.0510974661027092,-0.05193360353846416,-0.16179196307819727
2003-12-09,-0.07082505148987976,-0.0534880232310024,-0.09680529153354087,0.016765417017070405
2004-01-28,,,-0.05053104086396274,-0.11993878979124664
2004-03-16,-0.059050454524357227,-0.048053135759735,0.017721348497999917,-0.05436758945210222
2004-05-04,-0.09046724000928727,-0.0641984753262908,-0.016222597664107052,0.11633881490064013
2004-06-30,,,0.033073884989684776,0.10642326945836333
2004-08-10,0.017193008012554745,0.0206474660072797,0.05315238077909662,-0.03673785520491224
2004-09-21,0.040727210098190414,0.041354679106367,0.10369335946292885,-0.16571329246272393
2004-11-10,0.07893700282111665,0.0555966422500854,0.13869095897838474,0.12396523913200569
2004-12-14,0.08142646872983411,0.0649282756964653,0.03913279292686608,0.1907998540735948
2005-02-02,,,0.034130393225213884,0.02294739623823272
2005-03-22,0.033270484119054644,0.0324146062857024,-0.008749989066951569,0.03304875316708872
2005-05-03,0.04128073131008969,0.0245871170437404,-0.0604580129706484,-0.009518859746528524
2005-06-30,,,0.1513068175327289,0.05412408670419275
2005-08-09,0.0447925247723181,0.0172861454773623,-0.02401964673329418,0.10548047896775081
2005-09-20,0.04715202328121165,0.0423104723684078,0.11730635470651202,-0.08603198916983221
2005-11-01,0.026030996706437104,0.0260437568239864,-0.0352783486260915,0.24228063221125978
2005-12-13,0.05040149697122781,0.0127931366628357,-0.055813364260184684,-0.07614461734300859
2006-01-31,0.05423305851276822,0.0353165063136842,0.04477881223037297,0.06802068577187592
2006-03-28,,,0.07733461882665349,0.030081976352239442
2006-05-10,0.04861681001267104,0.035262133263185,0.04144790540208901,0.020802781331862336
2006-06-29,0.0944438365954896,0.0672890626493186,0.029282338278746822,-0.03689705346119779
2006-08-08,-0.028919992187306724,-0.0196356210245574,-0.013347598857082865,0.09308998546035163
2006-09-20,-0.02347377432121621,-0.0163355497326272,-0.008335226407146679,-0.05279534189303285
2006-10-25,0.004625635080095444,-0.0179587330275685,1.1733293835036046e-05,-0.05431678175259424
2006-12-12,-0.0012537424698440026,-0.000424504032998828,-0.007995488655428415,0.016399845446399844
2007-01-31,-0.014518731614128956,-0.0144449956748025,0.010961062601037422,0.0485863614204507
2007-03-21,0.0010570505393786116,0.01719861888055,0.10822738390713355,-0.03869262899930648
2007-05-09,0.009876584923111643,0.00740176457550238,-0.04352845232260871,0.017077863864753427
2007-06-28,0.011327593773066783,-0.0104436905761963,0.0057642081752820595,0.08706922229061684
2007-08-07,0.026498172703042368,0.0531817735050845,-0.20513262291098536,-0.09910112468348228
2007-09-18,-0.19732868099636675,-0.170924039762732,-0.061365925196602694,-0.11309668416354207
2007-10-31,0.011906426604906484,-7.47976138612272e-05,-0.10019829191641594,-0.028587091099905704
2007-12-11,-0.013721641069728674,0.0095709319421019,-0.023941496004379614,-0.12198321852907301
2008-01-30,-0.08284442459264157,-0.0952017882268227,-0.38953835219076605,0.1616802062363475
2008-03-18,-0.129076653787477,-0.111550001969599,0.01861534659805597,-0.5901493971613754
2008-04-30,0.03371435646846965,0.028851739280448,0.21747100306491046,0.13583197239460132
2008-06-25,0.07921005395954805,0.0475851162428777,0.17404448340021525,0.1731785127712585
2008-08-05,0.06119966488722029,0.0660853115472467,0.14891481333442858,0.052560695845459596
2008-09-16,0.07372278366013599,0.0420750989411942,0.028552110508813233,0.06710953501873024
2008-10-29,-0.061085547746002444,0.00090962717982912,-0.02561116717156603,0.037231479466313
2008-12-16,,,-0.24738225502183164,-0.29220670139792926
2009-01-28,,,0.23068770560248744,0.14147972408810844
2009-03-18,,,0.015330405527845148,0.1265143656684043
2009-04-29,,,-0.08509456999992548,-0.06423442548961988
2009-06-24,,,-0.04622561216615462,0.052043872486013595
2009-08-12,,,-0.020996352495444653,0.05820400542444413
2009-09-23,,,-0.04301961350910838,-0.0471253428440873
2009-11-04,,,-0.010531848628454438,-0.0012759272936857906
2009-12-16,,,0.20052814232913058,-0.18049466897530553
2010-01-27,,,-0.11258868876086867,0.3612871096269865
2010-03-16,,,0.05078952356266549,-0.2769450218169816
2010-04-28,,,0.01436874304311235,0.13446487918827194
2010-06-23,,,0.025780881601017436,-0.0763395890741867
2010-08-10,,,-0.05187152954530669,-0.185047550316067
2010-09-21,,,-0.06623963649055759,-0.024839662198088863
2010-11-03,,,0.029384605778269082,-0.37862900955281975
2010-12-14,,,0.03381465349221012,-0.05749092177888616
2011-01-26,,,-0.05130459683954422,0.4942701481606486
2011-03-15,,,0.013795480054826455,0.03811464132119763
2011-04-27,,,-0.009257891237366117,0.032341317463103675
2011-06-22,,,-0.01593845559864174,-0.15552281485312064
2011-08-09,,,-0.045508765502199816,-0.22730244124200638
2011-09-21,,,0.03610102074636304,-0.1146340425103971
2011-11-02,,,0.03058789944405707,0.21614428257287843
2011-12-13,,,0.02230582859325489,0.011766460401244683
2012-01-25,,,0.03532571128867592,0.03860206797844296
2012-03-13,,,0.06933434312878328,-0.11855907228202128
2012-04-25,,,0.00015800422991312651,0.2656278373109703
2012-06-20,,,0.04156948306892925,-0.22273551081933668
2012-08-01,,,-0.04226424307969882,-0.1761240913120651
2012-09-13,,,-0.018978077731586357,0.04723228730372642
2012-10-24,,,-0.020465679595600878,-0.24196482650514073
2012-12-12,,,-0.007625588633875333,-0.1728256835149018
2013-01-30,,,-0.017032430849612708,-0.04729636833005016
2013-03-20,,,-0.04550003464934215,0.13328727477782118
2013-05-01,,,0.1367105261856308,-0.30427290284461234
2013-06-19,,,-0.014182816416612471,0.2165678078210252
2013-07-31,,,-0.18806198371642466,0.8923842433892709
2013-09-18,,,-0.02979195060744977,0.07558484930400572
2013-10-30,,,-0.02739219382335742,-0.12819088998400982
2013-12-18,,,-0.15277819768867346,-0.4710177953355402
2014-01-29,,,-0.17916497642631382,0.22663425481274208
2014-03-19,,,-0.1305065896990367,0.039582936005733954
2014-04-30,,,-0.11149404571898727,0.41095812931170994
2014-06-18,,,0.03379080908714974,-0.13930772955944104
2014-07-30,,,-0.021528378173100146,0.03080680950213155
2014-09-17,,,-0.023622684771877817,0.13962928648583728
2014-10-29,,,-0.053682301011733935,0.09209071265156585
2014-12-17,,,0.12096841433820493,-0.0676347635346987
2015-01-28,,,0.04475295678468988,0.1555141209147724
2015-03-18,,,0.055114519336598555,-0.015445813759442956
2015-04-29,,,0.05630793848900334,-0.09270712484989796
2015-06-17,,,-8.323895118308999e-05,-0.05883266302031953
2015-07-29,,,0.12393999775831865,0.04160050366347996
2015-09-17,,,0.12031019780715241,0.034002370107793674
2015-10-28,,,0.17772498263269337,-0.1473991989882136
2015-12-16,,,0.11227023513172446,0.23080248969836253
2016-01-27,,,0.021262937894838074,0.12413343300657148
2016-03-16,,,-0.0040122725168556805,-0.15248955819903304
2016-04-27,,,-0.03313011330768271,0.11404191299014341
2016-06-15,,,-0.07091618471043103,0.058620078078421595
2016-07-27,,,-0.03069633482006264,-0.13223180926210418
2016-09-21,,,-0.0014955387140251075,0.14542502119431672
2016-11-02,,,-0.06417852741842811,-0.06861557861139028
2016-12-14,,,-0.04516743533786448,0.03280165988500302
2017-02-01,,,-0.05694321631397898,0.05396420360927018
2017-03-15,,,0.12700441787973468,0.005078963358221333
2017-05-03,,,0.07619643666988793,0.059793085581687305
2017-06-14,,,-0.05380915565811667,-0.06452551868036754
2017-07-26,,,-0.061156724813109575,-0.014884135230549572
2017-09-20,,,-0.04695373106022613,-0.08710958942319469
2017-11-01,,,0.07991316178755206,0.08406376868910798
2017-12-13,,,0.050255707936565086,0.04959459272225383
2018-01-31,,,0.03568215428460522,0.05660515237627864
2018-03-21,,,0.07185134896312417,-0.058763984057673746
2018-05-02,,,0.016736998999574176,0.11349224450518389
2018-06-13,,,0.04016204352584338,-0.11478842075952608
2018-08-01,,,0.007652324143611194,0.15258572478096544
2018-09-26,,,0.15411634700915694,-0.059783652185431635
2018-11-08,,,0.05341931895229604,0.009061807967493174
2018-12-19,,,0.008612788926229936,0.0035894855669431486
2019-01-30,,,0.002152542391527526,-0.031071497077394067
2019-03-20,,,0.0076813301244338175,0.025816463020200138
2019-05-01,,,-0.012219621397198947,-0.1294399403658969
2019-06-19,,,-0.1373698996026643,-0.10831596754836481
2019-07-31,,,-0.1112976576223509,-0.20747558586656717
2019-09-18,,,-0.1410643041104223,-0.10748472940851012
2019-10-30,,,-0.07171682084144593,-0.05298215190223904
2019-12-11,,,0.0003920526472409522,0.006808182719848378
